loan_id,vintage_month,months_on_book,snapshot_month,delinquency_state
124149252,2017-11,30,2020-04,current
124149252,2017-11,31,2020-05,current
124149252,2017-11,32,2020-06,current
124149252,2017-11,33,2020-07,current
124149252,2017-11,34,2020-08,current
124149252,2017-11,35,2020-09,current
124149252,2017-11,36,2020-10,current
124149252,2017-11,37,2020-11,current
124149252,2017-11,38,2020-12,current
124149252,2017-11,39,2021-01,current
124149252,2017-11,40,2021-02,current
124149252,2017-11,41,2021-03,paid_off
127020855,2018-01,1,2018-01,current
127020855,2018-01,2,2018-02,current
127020855,2018-01,3,2018-03,current
127020855,2018-01,4,2018-04,current
127020855,2018-01,5,2018-05,current
127020855,2018-01,6,2018-06,current
127020855,2018-01,7,2018-07,current
127020855,2018-01,8,2018-08,current
127020855,2018-01,9,2018-09,current
127020855,2018-01,10,2018-10,current
127020855,2018-01,11,2018-11,current
127020855,2018-01,12,2018-12,current
127020855,2018-01,13,2019-01,current
127020855,2018-01,14,2019-02,current
127020855,2018-01,15,2019-03,dpd30
127020855,2018-01,16,2019-04,dpd30
127020855,2018-01,17,2019-05,dpd30
127020855,2018-01,18,2019-06,dpd60
127020855,2018-01,19,2019-07,dpd30
127020855,2018-01,20,2019-08,dpd60
127020855,2018-01,21,2019-09,dpd60
127020855,2018-01,22,2019-10,dpd30
127020855,2018-01,23,2019-11,dpd30
127020855,2018-01,24,2019-12,dpd30
127020855,2018-01,25,2020-01,current
127020855,2018-01,26,2020-02,current
127020855,2018-01,27,2020-03,current
127020855,2018-01,28,2020-04,current
127020855,2018-01,29,2020-05,current
127020855,2018-01,30,2020-06,current
127020855,2018-01,31,2020-07,paid_off
56452849,2015-08,1,2015-08,current
56452849,2015-08,2,2015-09,current
56452849,2015-08,3,2015-10,current
56452849,2015-08,4,2015-11,current
56452849,2015-08,5,2015-12,current
56452849,2015-08,6,2016-01,dpd30
56452849,2015-08,7,2016-02,current
56452849,2015-08,8,2016-03,current
56452849,2015-08,9,2016-04,paid_off
128234268,2018-02,1,2018-02,current
128234268,2018-02,2,2018-03,current
128234268,2018-02,3,2018-04,current
128234268,2018-02,4,2018-05,current
128234268,2018-02,5,2018-06,current
128234268,2018-02,6,2018-07,current
128234268,2018-02,7,2018-08,current
128234268,2018-02,8,2018-09,current
128234268,2018-02,9,2018-10,current
128234268,2018-02,10,2018-11,current
128234268,2018-02,11,2018-12,current
128234268,2018-02,12,2019-01,current
128234268,2018-02,13,2019-02,current
128234268,2018-02,14,2019-03,current
128234268,2018-02,15,2019-04,current
128234268,2018-02,16,2019-05,current
128234268,2018-02,17,2019-06,current
128234268,2018-02,18,2019-07,current
128234268,2018-02,19,2019-08,current
128234268,2018-02,20,2019-09,current
128234268,2018-02,21,2019-10,current
128234268,2018-02,22,2019-11,current
128234268,2018-02,23,2019-12,current
128234268,2018-02,24,2020-01,current
128234268,2018-02,25,2020-02,current
128234268,2018-02,26,2020-03,current
128234268,2018-02,27,2020-04,current
128234268,2018-02,28,2020-05,current
128234268,2018-02,29,2020-06,current
128234268,2018-02,30,2020-07,current
128234268,2018-02,31,2020-08,current
128234268,2018-02,32,2020-09,current
128234268,2018-02,33,2020-10,current
128234268,2018-02,34,2020-11,current
128234268,2018-02,35,2020-12,current
128234268,2018-02,36,2021-01,current
128234268,2018-02,37,2021-02,current
128234268,2018-02,38,2021-03,current
128234268,2018-02,39,2021-04,current
128234268,2018-02,40,2021-05,current
128234268,2018-02,41,2021-06,current
128234268,2018-02,42,2021-07,current
128234268,2018-02,43,2021-08,current
128234268,2018-02,44,2021-09,current
128234268,2018-02,45,2021-10,current
128234268,2018-02,46,2021-11,current
128234268,2018-02,47,2021-12,current
128234268,2018-02,48,2022-01,current
128234268,2018-02,49,2022-02,current
128234268,2018-02,50,2022-03,current
128234268,2018-02,51,2022-04,current
128234268,2018-02,52,2022-05,current
128234268,2018-02,53,2022-06,current
128234268,2018-02,54,2022-07,current
128234268,2018-02,55,2022-08,current
128234268,2018-02,56,2022-09,current
128234268,2018-02,57,2022-10,current
128234268,2018-02,58,2022-11,current
128234268,2018-02,59,2022-12,current
128234268,2018-02,60,2023-01,current
50253393,2015-05,1,2015-05,paid_off
115647629,2017-08,1,2017-08,current
115647629,2017-08,2,2017-09,current
115647629,2017-08,3,2017-10,current
115647629,2017-08,4,2017-11,current
115647629,2017-08,5,2017-12,current
115647629,2017-08,6,2018-01,current
115647629,2017-08,7,2018-02,current
115647629,2017-08,8,2018-03,current
115647629,2017-08,9,2018-04,current
115647629,2017-08,10,2018-05,current
115647629,2017-08,11,2018-06,current
115647629,2017-08,12,2018-07,current
115647629,2017-08,13,2018-08,current
115647629,2017-08,14,2018-09,current
115647629,2017-08,15,2018-10,current
115647629,2017-08,16,2018-11,current
115647629,2017-08,17,2018-12,current
115647629,2017-08,18,2019-01,current
115647629,2017-08,19,2019-02,paid_off
135702924,2018-06,1,2018-06,current
135702924,2018-06,2,2018-07,current
135702924,2018-06,3,2018-08,current
135702924,2018-06,4,2018-09,current
135702924,2018-06,5,2018-10,current
135702924,2018-06,6,2018-11,current
135702924,2018-06,7,2018-12,current
135702924,2018-06,8,2019-01,dpd30
135702924,2018-06,9,2019-02,dpd30
135702924,2018-06,10,2019-03,current
135702924,2018-06,11,2019-04,current
135702924,2018-06,12,2019-05,current
135702924,2018-06,13,2019-06,current
135702924,2018-06,14,2019-07,current
135702924,2018-06,15,2019-08,current
135702924,2018-06,16,2019-09,current
135702924,2018-06,17,2019-10,current
135702924,2018-06,18,2019-11,current
135702924,2018-06,19,2019-12,current
135702924,2018-06,20,2020-01,current
135702924,2018-06,21,2020-02,current
135702924,2018-06,22,2020-03,current
135702924,2018-06,23,2020-04,current
135702924,2018-06,24,2020-05,current
135702924,2018-06,25,2020-06,current
135702924,2018-06,26,2020-07,current
135702924,2018-06,27,2020-08,current
135702924,2018-06,28,2020-09,current
135702924,2018-06,29,2020-10,current
135702924,2018-06,30,2020-11,current
135702924,2018-06,31,2020-12,current
135702924,2018-06,32,2021-01,dpd30
135702924,2018-06,33,2021-02,current
135702924,2018-06,34,2021-03,current
135702924,2018-06,35,2021-04,current
135702924,2018-06,36,2021-05,current
104028127,2017-04,1,2017-04,current
104028127,2017-04,2,2017-05,current
104028127,2017-04,3,2017-06,current
104028127,2017-04,4,2017-07,current
104028127,2017-04,5,2017-08,current
104028127,2017-04,6,2017-09,current
104028127,2017-04,7,2017-10,current
104028127,2017-04,8,2017-11,current
104028127,2017-04,9,2017-12,current
104028127,2017-04,10,2018-01,current
104028127,2017-04,11,2018-02,current
104028127,2017-04,12,2018-03,current
104028127,2017-04,13,2018-04,current
104028127,2017-04,14,2018-05,current
104028127,2017-04,15,2018-06,current
104028127,2017-04,16,2018-07,current
104028127,2017-04,17,2018-08,current
104028127,2017-04,18,2018-09,current
104028127,2017-04,19,2018-10,current
104028127,2017-04,20,2018-11,current
104028127,2017-04,21,2018-12,current
104028127,2017-04,22,2019-01,current
104028127,2017-04,23,2019-02,current
104028127,2017-04,24,2019-03,current
104028127,2017-04,25,2019-04,current
104028127,2017-04,26,2019-05,current
104028127,2017-04,27,2019-06,current
104028127,2017-04,28,2019-07,current
104028127,2017-04,29,2019-08,current
104028127,2017-04,30,2019-09,current
104028127,2017-04,31,2019-10,current
104028127,2017-04,32,2019-11,current
104028127,2017-04,33,2019-12,current
104028127,2017-04,34,2020-01,current
104028127,2017-04,35,2020-02,current
104028127,2017-04,36,2020-03,current
104028127,2017-04,37,2020-04,current
104028127,2017-04,38,2020-05,current
104028127,2017-04,39,2020-06,current
104028127,2017-04,40,2020-07,current
104028127,2017-04,41,2020-08,current
104028127,2017-04,42,2020-09,current
104028127,2017-04,43,2020-10,current
104028127,2017-04,44,2020-11,current
104028127,2017-04,45,2020-12,current
104028127,2017-04,46,2021-01,current
104028127,2017-04,47,2021-02,current
104028127,2017-04,48,2021-03,current
104028127,2017-04,49,2021-04,current
104028127,2017-04,50,2021-05,current
104028127,2017-04,51,2021-06,dpd30
104028127,2017-04,52,2021-07,dpd60
104028127,2017-04,53,2021-08,dpd60
104028127,2017-04,54,2021-09,dpd90
104028127,2017-04,55,2021-10,default
116271411,2017-09,1,2017-09,current
116271411,2017-09,2,2017-10,current
116271411,2017-09,3,2017-11,current
116271411,2017-09,4,2017-12,current
116271411,2017-09,5,2018-01,current
116271411,2017-09,6,2018-02,current
116271411,2017-09,7,2018-03,current
116271411,2017-09,8,2018-04,current
116271411,2017-09,9,2018-05,current
116271411,2017-09,10,2018-06,current
116271411,2017-09,11,2018-07,current
116271411,2017-09,12,2018-08,current
116271411,2017-09,13,2018-09,current
116271411,2017-09,14,2018-10,current
116271411,2017-09,15,2018-11,current
116271411,2017-09,16,2018-12,current
116271411,2017-09,17,2019-01,current
116271411,2017-09,18,2019-02,current
116271411,2017-09,19,2019-03,current
116271411,2017-09,20,2019-04,current
116271411,2017-09,21,2019-05,current
116271411,2017-09,22,2019-06,current
116271411,2017-09,23,2019-07,current
116271411,2017-09,24,2019-08,current
116271411,2017-09,25,2019-09,current
116271411,2017-09,26,2019-10,current
116271411,2017-09,27,2019-11,current
116271411,2017-09,28,2019-12,current
116271411,2017-09,29,2020-01,current
116271411,2017-09,30,2020-02,current
116271411,2017-09,31,2020-03,current
116271411,2017-09,32,2020-04,current
116271411,2017-09,33,2020-05,current
116271411,2017-09,34,2020-06,current
116271411,2017-09,35,2020-07,current
116271411,2017-09,36,2020-08,current
137252942,2018-07,1,2018-07,current
137252942,2018-07,2,2018-08,current
137252942,2018-07,3,2018-09,current
137252942,2018-07,4,2018-10,current
137252942,2018-07,5,2018-11,current
137252942,2018-07,6,2018-12,current
137252942,2018-07,7,2019-01,current
137252942,2018-07,8,2019-02,current
137252942,2018-07,9,2019-03,current
137252942,2018-07,10,2019-04,current
137252942,2018-07,11,2019-05,current
137252942,2018-07,12,2019-06,current
137252942,2018-07,13,2019-07,current
137252942,2018-07,14,2019-08,current
137252942,2018-07,15,2019-09,current
137252942,2018-07,16,2019-10,current
137252942,2018-07,17,2019-11,dpd30
137252942,2018-07,18,2019-12,dpd30
137252942,2018-07,19,2020-01,current
137252942,2018-07,20,2020-02,current
137252942,2018-07,21,2020-03,current
137252942,2018-07,22,2020-04,current
137252942,2018-07,23,2020-05,paid_off
138303880,2018-08,1,2018-08,current
138303880,2018-08,2,2018-09,current
138303880,2018-08,3,2018-10,current
138303880,2018-08,4,2018-11,current
138303880,2018-08,5,2018-12,current
138303880,2018-08,6,2019-01,current
138303880,2018-08,7,2019-02,current
138303880,2018-08,8,2019-03,current
138303880,2018-08,9,2019-04,paid_off
144466564,2018-12,1,2018-12,current
144466564,2018-12,2,2019-01,current
144466564,2018-12,3,2019-02,current
144466564,2018-12,4,2019-03,paid_off
12456054,2014-02,1,2014-02,current
12456054,2014-02,2,2014-03,current
12456054,2014-02,3,2014-04,current
12456054,2014-02,4,2014-05,current
12456054,2014-02,5,2014-06,current
12456054,2014-02,6,2014-07,current
12456054,2014-02,7,2014-08,current
12456054,2014-02,8,2014-09,current
12456054,2014-02,9,2014-10,current
12456054,2014-02,10,2014-11,current
12456054,2014-02,11,2014-12,current
12456054,2014-02,12,2015-01,current
12456054,2014-02,13,2015-02,current
12456054,2014-02,14,2015-03,current
12456054,2014-02,15,2015-04,current
12456054,2014-02,16,2015-05,current
12456054,2014-02,17,2015-06,current
12456054,2014-02,18,2015-07,current
12456054,2014-02,19,2015-08,current
12456054,2014-02,20,2015-09,current
12456054,2014-02,21,2015-10,current
12456054,2014-02,22,2015-11,current
12456054,2014-02,23,2015-12,current
12456054,2014-02,24,2016-01,current
12456054,2014-02,25,2016-02,current
12456054,2014-02,26,2016-03,current
12456054,2014-02,27,2016-04,current
12456054,2014-02,28,2016-05,current
12456054,2014-02,29,2016-06,current
12456054,2014-02,30,2016-07,current
12456054,2014-02,31,2016-08,current
12456054,2014-02,32,2016-09,current
12456054,2014-02,33,2016-10,current
12456054,2014-02,34,2016-11,current
12456054,2014-02,35,2016-12,current
12456054,2014-02,36,2017-01,current
12456054,2014-02,37,2017-02,current
12456054,2014-02,38,2017-03,current
12456054,2014-02,39,2017-04,current
12456054,2014-02,40,2017-05,current
12456054,2014-02,41,2017-06,current
12456054,2014-02,42,2017-07,current
12456054,2014-02,43,2017-08,current
12456054,2014-02,44,2017-09,current
12456054,2014-02,45,2017-10,current
12456054,2014-02,46,2017-11,current
12456054,2014-02,47,2017-12,current
12456054,2014-02,48,2018-01,current
12456054,2014-02,49,2018-02,current
12456054,2014-02,50,2018-03,current
12456054,2014-02,51,2018-04,current
12456054,2014-02,52,2018-05,current
12456054,2014-02,53,2018-06,current
12456054,2014-02,54,2018-07,current
12456054,2014-02,55,2018-08,current
12456054,2014-02,56,2018-09,current
12456054,2014-02,57,2018-10,current
12456054,2014-02,58,2018-11,current
12456054,2014-02,59,2018-12,current
12456054,2014-02,60,2019-01,dpd30
141937698,2018-10,1,2018-10,current
141937698,2018-10,2,2018-11,current
141937698,2018-10,3,2018-12,current
141937698,2018-10,4,2019-01,current
141937698,2018-10,5,2019-02,current
141937698,2018-10,6,2019-03,current
141937698,2018-10,7,2019-04,current
141937698,2018-10,8,2019-05,current
141937698,2018-10,9,2019-06,current
141937698,2018-10,10,2019-07,current
141937698,2018-10,11,2019-08,current
141937698,2018-10,12,2019-09,current
141937698,2018-10,13,2019-10,current
141937698,2018-10,14,2019-11,current
141937698,2018-10,15,2019-12,current
141937698,2018-10,16,2020-01,dpd30
141937698,2018-10,17,2020-02,current
141937698,2018-10,18,2020-03,current
141937698,2018-10,19,2020-04,paid_off
97347589,2017-02,1,2017-02,current
97347589,2017-02,2,2017-03,current
97347589,2017-02,3,2017-04,current
97347589,2017-02,4,2017-05,current
97347589,2017-02,5,2017-06,current
97347589,2017-02,6,2017-07,current
97347589,2017-02,7,2017-08,current
97347589,2017-02,8,2017-09,current
97347589,2017-02,9,2017-10,current
97347589,2017-02,10,2017-11,current
97347589,2017-02,11,2017-12,current
97347589,2017-02,12,2018-01,current
97347589,2017-02,13,2018-02,current
97347589,2017-02,14,2018-03,current
97347589,2017-02,15,2018-04,current
97347589,2017-02,16,2018-05,current
97347589,2017-02,17,2018-06,current
97347589,2017-02,18,2018-07,current
97347589,2017-02,19,2018-08,current
97347589,2017-02,20,2018-09,current
97347589,2017-02,21,2018-10,current
97347589,2017-02,22,2018-11,current
97347589,2017-02,23,2018-12,current
97347589,2017-02,24,2019-01,current
97347589,2017-02,25,2019-02,current
97347589,2017-02,26,2019-03,current
97347589,2017-02,27,2019-04,current
97347589,2017-02,28,2019-05,current
97347589,2017-02,29,2019-06,current
97347589,2017-02,30,2019-07,current
97347589,2017-02,31,2019-08,current
97347589,2017-02,32,2019-09,current
97347589,2017-02,33,2019-10,current
97347589,2017-02,34,2019-11,current
97347589,2017-02,35,2019-12,current
97347589,2017-02,36,2020-01,current
97347589,2017-02,37,2020-02,current
97347589,2017-02,38,2020-03,current
97347589,2017-02,39,2020-04,current
97347589,2017-02,40,2020-05,dpd30
97347589,2017-02,41,2020-06,current
97347589,2017-02,42,2020-07,current
97347589,2017-02,43,2020-08,current
97347589,2017-02,44,2020-09,current
97347589,2017-02,45,2020-10,current
97347589,2017-02,46,2020-11,current
97347589,2017-02,47,2020-12,current
97347589,2017-02,48,2021-01,current
97347589,2017-02,49,2021-02,current
97347589,2017-02,50,2021-03,current
97347589,2017-02,51,2021-04,current
97347589,2017-02,52,2021-05,current
97347589,2017-02,53,2021-06,current
97347589,2017-02,54,2021-07,current
97347589,2017-02,55,2021-08,current
97347589,2017-02,56,2021-09,current
97347589,2017-02,57,2021-10,current
97347589,2017-02,58,2021-11,current
97347589,2017-02,59,2021-12,current
97347589,2017-02,60,2022-01,current
88421814,2016-08,1,2016-08,current
88421814,2016-08,2,2016-09,current
88421814,2016-08,3,2016-10,current
88421814,2016-08,4,2016-11,current
88421814,2016-08,5,2016-12,current
88421814,2016-08,6,2017-01,current
88421814,2016-08,7,2017-02,current
88421814,2016-08,8,2017-03,current
88421814,2016-08,9,2017-04,current
88421814,2016-08,10,2017-05,current
88421814,2016-08,11,2017-06,current
88421814,2016-08,12,2017-07,current
88421814,2016-08,13,2017-08,current
88421814,2016-08,14,2017-09,current
88421814,2016-08,15,2017-10,paid_off
93930733,2016-12,1,2016-12,current
93930733,2016-12,2,2017-01,current
93930733,2016-12,3,2017-02,paid_off
16962652,2014-05,1,2014-05,current
16962652,2014-05,2,2014-06,current
16962652,2014-05,3,2014-07,current
16962652,2014-05,4,2014-08,current
16962652,2014-05,5,2014-09,current
16962652,2014-05,6,2014-10,current
16962652,2014-05,7,2014-11,current
16962652,2014-05,8,2014-12,current
16962652,2014-05,9,2015-01,current
16962652,2014-05,10,2015-02,current
16962652,2014-05,11,2015-03,current
16962652,2014-05,12,2015-04,current
16962652,2014-05,13,2015-05,current
16962652,2014-05,14,2015-06,current
16962652,2014-05,15,2015-07,current
16962652,2014-05,16,2015-08,current
16962652,2014-05,17,2015-09,current
16962652,2014-05,18,2015-10,current
16962652,2014-05,19,2015-11,dpd30
16962652,2014-05,20,2015-12,current
16962652,2014-05,21,2016-01,current
16962652,2014-05,22,2016-02,current
16962652,2014-05,23,2016-03,dpd30
16962652,2014-05,24,2016-04,dpd60
16962652,2014-05,25,2016-05,dpd90
16962652,2014-05,26,2016-06,dpd60
16962652,2014-05,27,2016-07,dpd90
16962652,2014-05,28,2016-08,dpd60
16962652,2014-05,29,2016-09,dpd60
16962652,2014-05,30,2016-10,dpd90
16962652,2014-05,31,2016-11,dpd90
16962652,2014-05,32,2016-12,default
96053355,2016-12,1,2016-12,current
96053355,2016-12,2,2017-01,current
96053355,2016-12,3,2017-02,current
96053355,2016-12,4,2017-03,current
