loan_id,defaulted_12m,grade,purpose,home_ownership,emp_length,annual_inc,dti,fico_range_low
92991805,0,A,credit_card,MORTGAGE,3 years,140000.0,19.32,745.0
93116272,0,F,credit_card,OWN,10+ years,54000.0,12.16,675.0
93147812,0,E,debt_consolidation,MORTGAGE,5 years,125000.0,14.13,685.0
93157810,0,G,debt_consolidation,RENT,8 years,50046.0,30.48,720.0
93378171,0,D,credit_card,MORTGAGE,10+ years,65000.0,12.08,660.0
93390697,0,D,debt_consolidation,RENT,10+ years,108600.0,30.19,690.0
93402874,0,E,home_improvement,MORTGAGE,,49000.0,28.31,670.0
93524736,0,E,debt_consolidation,OWN,10+ years,115000.0,32.86,675.0
93574850,0,G,credit_card,MORTGAGE,10+ years,90000.0,21.83,660.0
93605639,1,C,credit_card,RENT,10+ years,95000.0,13.01,660.0
93623373,0,F,debt_consolidation,MORTGAGE,10+ years,100000.0,29.74,690.0
93635262,0,F,debt_consolidation,RENT,4 years,44780.0,31.06,675.0
93642140,0,F,other,RENT,2 years,9600.0,9.38,675.0
93676154,1,G,debt_consolidation,RENT,,24999.0,26.07,675.0
93686054,0,D,debt_consolidation,MORTGAGE,10+ years,70000.0,20.13,700.0
93687205,0,G,moving,MORTGAGE,,38000.0,0.85,685.0
93713951,0,B,credit_card,RENT,2 years,40000.0,15.72,690.0
93738442,0,D,other,RENT,10+ years,62000.0,30.03,685.0
93790873,0,G,debt_consolidation,MORTGAGE,8 years,59508.0,32.06,665.0
93790996,0,G,credit_card,RENT,10+ years,95000.0,29.45,660.0
93811310,0,B,debt_consolidation,MORTGAGE,6 years,130000.0,8.89,680.0
93840792,0,D,debt_consolidation,OWN,6 years,120000.0,27.6,665.0
93850355,0,D,credit_card,MORTGAGE,8 years,140000.0,6.5,665.0
93930733,0,D,debt_consolidation,RENT,8 years,150000.0,12.95,695.0
93930838,0,B,debt_consolidation,RENT,3 years,60000.0,30.22,710.0
93979129,0,B,debt_consolidation,MORTGAGE,4 years,150000.0,16.64,680.0
93982379,0,B,credit_card,MORTGAGE,5 years,65000.0,17.6,665.0
93991794,0,F,debt_consolidation,MORTGAGE,2 years,86500.0,28.72,660.0
93996454,0,B,debt_consolidation,MORTGAGE,10+ years,90000.0,30.79,700.0
94025576,0,F,debt_consolidation,OWN,2 years,41000.0,14.7,670.0
94038044,0,G,debt_consolidation,MORTGAGE,2 years,34000.0,18.99,670.0
94045669,0,C,debt_consolidation,RENT,1 year,60000.0,10.6,670.0
94056676,0,B,debt_consolidation,MORTGAGE,4 years,48000.0,11.8,660.0
94097470,0,E,debt_consolidation,RENT,3 years,50000.0,33.99,690.0
94098552,0,A,home_improvement,MORTGAGE,6 years,580000.0,6.88,695.0
94108439,0,E,debt_consolidation,RENT,10+ years,50000.0,30.1,720.0
94141530,0,B,debt_consolidation,MORTGAGE,6 years,50000.0,33.97,695.0
94142221,0,D,debt_consolidation,MORTGAGE,2 years,68000.0,9.07,695.0
94151984,0,C,other,MORTGAGE,2 years,140000.0,16.29,680.0
94152512,1,G,other,RENT,< 1 year,60000.0,4.9,665.0
94159186,0,G,major_purchase,RENT,3 years,76887.0,18.0,690.0
94186135,0,G,debt_consolidation,MORTGAGE,10+ years,50000.0,9.43,670.0
94231097,0,C,credit_card,RENT,10+ years,38890.0,32.16,665.0
94239939,0,C,debt_consolidation,MORTGAGE,5 years,38000.0,7.17,695.0
94255383,0,E,debt_consolidation,MORTGAGE,10+ years,75000.0,17.6,685.0
94256896,0,F,debt_consolidation,MORTGAGE,7 years,120000.0,23.28,660.0
94261015,0,C,debt_consolidation,MORTGAGE,10+ years,40000.0,22.8,690.0
94292834,0,G,other,RENT,4 years,59999.0,22.92,660.0
94306564,0,E,vacation,MORTGAGE,2 years,38000.0,13.83,695.0
94337083,0,G,debt_consolidation,RENT,10+ years,60000.0,30.22,665.0
94339634,0,D,debt_consolidation,RENT,1 year,60000.0,24.02,670.0
94346299,0,D,small_business,RENT,5 years,80000.0,30.24,675.0
94353731,0,D,credit_card,RENT,1 year,170000.0,16.36,675.0
94355442,0,G,other,RENT,< 1 year,34000.0,5.68,665.0
94382841,0,E,credit_card,MORTGAGE,10+ years,45000.0,29.49,695.0
94388921,0,E,major_purchase,RENT,4 years,82080.0,1.9,730.0
94391246,0,D,debt_consolidation,RENT,10+ years,70000.0,26.29,665.0
94392025,0,D,credit_card,MORTGAGE,7 years,25000.0,10.61,695.0
94415870,0,C,debt_consolidation,RENT,10+ years,70000.0,17.42,685.0
94418299,0,G,debt_consolidation,MORTGAGE,3 years,46150.0,26.35,665.0
94444096,0,E,debt_consolidation,MORTGAGE,2 years,106800.0,18.6,685.0
94449855,0,E,debt_consolidation,OWN,< 1 year,31000.0,26.29,690.0
94468084,0,B,debt_consolidation,MORTGAGE,10+ years,88000.0,24.87,690.0
94546510,0,D,debt_consolidation,RENT,5 years,70000.0,12.5,680.0
94831604,0,F,major_purchase,MORTGAGE,5 years,84000.0,25.49,685.0
95026756,0,F,debt_consolidation,MORTGAGE,10+ years,56000.0,14.7,670.0
95063415,0,G,medical,MORTGAGE,7 years,40000.0,22.98,660.0
95091494,0,G,credit_card,OWN,< 1 year,52000.0,33.9,660.0
95199715,0,D,debt_consolidation,MORTGAGE,5 years,75000.0,6.58,725.0
95223023,0,F,debt_consolidation,MORTGAGE,10+ years,71015.68,25.28,670.0
95227180,0,C,debt_consolidation,MORTGAGE,10+ years,110000.0,15.53,660.0
95251134,0,C,debt_consolidation,RENT,< 1 year,55000.0,10.74,670.0
95268602,0,E,debt_consolidation,OWN,10+ years,52000.0,25.43,670.0
95269782,0,G,debt_consolidation,MORTGAGE,< 1 year,54000.0,19.11,715.0
95294390,1,D,medical,MORTGAGE,,89481.0,29.81,725.0
95314111,0,D,home_improvement,MORTGAGE,10+ years,26000.0,7.53,715.0
95317701,0,E,debt_consolidation,RENT,10+ years,58000.0,30.86,665.0
95324514,0,A,credit_card,RENT,1 year,60000.0,17.72,710.0
95347867,0,G,other,RENT,< 1 year,48000.0,26.45,695.0
95364902,0,D,debt_consolidation,MORTGAGE,5 years,80000.0,24.77,660.0
95397184,0,A,debt_consolidation,MORTGAGE,< 1 year,40000.0,17.31,750.0
95407419,0,C,credit_card,MORTGAGE,4 years,225000.0,24.71,675.0
95557223,0,C,debt_consolidation,RENT,8 years,60000.0,9.54,675.0
95588982,0,C,debt_consolidation,MORTGAGE,,31000.0,15.95,665.0
95726242,0,D,debt_consolidation,MORTGAGE,10+ years,80000.0,6.24,665.0
95735967,0,F,debt_consolidation,MORTGAGE,10+ years,84000.0,22.36,710.0
95766104,0,E,debt_consolidation,MORTGAGE,9 years,70000.0,26.26,695.0
96003507,0,A,credit_card,MORTGAGE,2 years,145000.0,20.96,770.0
96053355,0,D,credit_card,MORTGAGE,8 years,63000.0,17.79,720.0
96143347,0,E,debt_consolidation,RENT,2 years,60000.0,23.82,665.0
96186675,0,B,debt_consolidation,MORTGAGE,3 years,65000.0,26.59,675.0
96197062,0,F,small_business,MORTGAGE,8 years,53000.0,1.81,680.0
96209467,0,E,debt_consolidation,MORTGAGE,10+ years,85000.0,25.19,705.0
96325770,0,C,small_business,MORTGAGE,3 years,47500.0,19.86,735.0
96329659,0,B,debt_consolidation,RENT,4 years,120000.0,20.28,675.0
96329674,0,A,credit_card,RENT,2 years,220000.0,6.13,710.0
96460045,0,C,credit_card,RENT,3 years,100000.0,10.56,700.0
96558788,0,A,debt_consolidation,MORTGAGE,< 1 year,145000.0,18.53,740.0
96565343,0,F,debt_consolidation,RENT,10+ years,90000.0,17.68,685.0
96590812,0,D,debt_consolidation,RENT,2 years,80000.0,17.07,690.0
96647543,1,E,debt_consolidation,RENT,,22740.0,34.09,685.0
96662721,0,B,vacation,OWN,4 years,155000.0,21.71,680.0
96683558,0,B,credit_card,RENT,9 years,34920.0,32.23,710.0
96708067,0,F,debt_consolidation,MORTGAGE,4 years,65000.0,15.81,675.0
96752349,0,E,debt_consolidation,MORTGAGE,10+ years,55000.0,17.67,680.0
96799482,0,B,debt_consolidation,RENT,3 years,68000.0,19.04,685.0
96877362,0,E,medical,RENT,5 years,96000.0,13.15,760.0
96919254,0,A,credit_card,RENT,7 years,52000.0,19.76,705.0
96930510,0,C,debt_consolidation,RENT,8 years,48000.0,21.93,700.0
96933408,0,B,credit_card,OWN,2 years,105000.0,14.58,680.0
96934465,0,F,other,RENT,1 year,85000.0,8.27,695.0
96943382,0,A,debt_consolidation,RENT,4 years,96500.0,17.09,750.0
96974108,1,G,credit_card,MORTGAGE,5 years,88000.0,32.14,705.0
96993808,0,D,small_business,MORTGAGE,10+ years,320000.0,4.05,680.0
97162550,0,G,credit_card,MORTGAGE,8 years,60000.0,20.44,685.0
97232984,0,A,debt_consolidation,RENT,9 years,48000.0,5.13,765.0
97327914,0,F,debt_consolidation,MORTGAGE,< 1 year,106000.0,13.88,730.0
97337867,0,C,debt_consolidation,RENT,10+ years,55500.0,11.9,665.0
97347589,0,D,debt_consolidation,MORTGAGE,10+ years,80000.0,25.34,660.0
97357380,0,E,other,OWN,10+ years,180000.0,22.4,660.0
97366405,0,A,credit_card,MORTGAGE,6 years,114000.0,16.04,745.0
97388919,0,E,debt_consolidation,RENT,2 years,30000.0,16.2,660.0
97425162,0,F,debt_consolidation,RENT,1 year,68500.0,30.94,690.0
97434698,0,E,debt_consolidation,MORTGAGE,< 1 year,110000.0,2.83,670.0
97445116,0,B,car,RENT,5 years,55000.0,16.69,675.0
97473591,0,B,debt_consolidation,RENT,4 years,78000.0,22.77,660.0
97490908,0,G,debt_consolidation,MORTGAGE,10+ years,89240.0,29.2,685.0
97508920,0,C,debt_consolidation,RENT,6 years,125000.0,12.0,685.0
97533900,0,A,credit_card,MORTGAGE,2 years,77000.0,10.86,700.0
97555160,0,A,credit_card,MORTGAGE,10+ years,110000.0,25.57,780.0
97568412,0,D,debt_consolidation,MORTGAGE,4 years,65000.0,28.73,695.0
97593320,0,A,debt_consolidation,MORTGAGE,10+ years,75000.0,13.21,705.0
97593955,0,E,credit_card,RENT,< 1 year,155000.0,9.38,685.0
97594886,0,C,home_improvement,MORTGAGE,,110000.0,20.52,715.0
97595048,0,A,debt_consolidation,MORTGAGE,5 years,103900.0,7.85,705.0
97620643,0,B,debt_consolidation,OWN,,25000.0,29.72,715.0
97629721,0,B,debt_consolidation,MORTGAGE,10+ years,97000.0,6.71,755.0
97690753,0,F,debt_consolidation,MORTGAGE,6 years,82975.0,24.44,690.0
97789441,0,G,debt_consolidation,MORTGAGE,7 years,85000.0,24.75,680.0
97809532,0,B,credit_card,RENT,6 years,95000.0,10.76,670.0
97829293,0,B,moving,MORTGAGE,1 year,150000.0,23.0,665.0
97882261,0,C,debt_consolidation,MORTGAGE,1 year,72000.0,15.02,670.0
97912301,0,B,credit_card,RENT,4 years,15605.0,17.77,670.0
97933878,0,A,credit_card,RENT,10+ years,41000.0,19.29,705.0
98103824,0,C,debt_consolidation,MORTGAGE,10+ years,85000.0,32.47,690.0
98126452,0,E,debt_consolidation,RENT,,51792.0,20.16,690.0
98126546,0,A,credit_card,MORTGAGE,1 year,97000.0,25.18,685.0
98139462,0,F,debt_consolidation,MORTGAGE,10+ years,63000.0,11.96,660.0
98148915,0,D,major_purchase,MORTGAGE,5 years,40000.0,17.28,680.0
98169277,1,G,debt_consolidation,RENT,< 1 year,87500.0,16.18,735.0
98267240,0,B,car,MORTGAGE,10+ years,90000.0,29.61,745.0
98277346,0,D,debt_consolidation,MORTGAGE,10+ years,150000.0,15.81,715.0
98768476,1,E,credit_card,MORTGAGE,10+ years,70000.0,22.65,675.0
98826839,0,B,debt_consolidation,MORTGAGE,10+ years,68549.0,20.99,665.0
98845584,0,E,credit_card,RENT,3 years,50000.0,16.48,670.0
98846416,0,F,other,RENT,2 years,60000.0,12.58,715.0
98905152,0,D,debt_consolidation,MORTGAGE,10+ years,44000.0,31.07,660.0
98927979,0,G,debt_consolidation,MORTGAGE,1 year,86000.0,24.74,685.0
98945397,0,A,credit_card,OWN,< 1 year,110000.0,20.98,740.0
98947825,0,G,debt_consolidation,RENT,< 1 year,50180.0,22.65,675.0
98961142,0,A,credit_card,MORTGAGE,2 years,386000.0,14.34,715.0
99233245,0,D,debt_consolidation,RENT,10+ years,86000.0,17.21,700.0
99257233,0,F,other,RENT,< 1 year,110000.0,28.98,660.0
99259915,0,C,credit_card,RENT,1 year,100000.0,32.08,695.0
99330637,0,E,credit_card,RENT,1 year,37000.0,22.38,700.0
99511005,0,A,car,MORTGAGE,10+ years,42000.0,11.26,700.0
99657128,0,D,debt_consolidation,RENT,2 years,32000.0,25.36,690.0
99657842,0,G,debt_consolidation,MORTGAGE,5 years,94000.0,17.13,710.0
99677953,0,B,debt_consolidation,RENT,4 years,30000.0,9.4,700.0
99706213,0,F,debt_consolidation,MORTGAGE,10+ years,108000.0,24.69,720.0
99776809,0,A,home_improvement,MORTGAGE,3 years,100000.0,14.28,720.0
99807498,0,G,debt_consolidation,RENT,5 years,77000.0,18.08,680.0
99869501,0,C,debt_consolidation,MORTGAGE,10+ years,145000.0,8.09,710.0
99892036,0,G,debt_consolidation,RENT,2 years,129000.0,16.66,660.0
99911272,0,B,credit_card,MORTGAGE,7 years,110000.0,4.57,670.0
99913965,0,F,debt_consolidation,RENT,1 year,68000.0,23.76,715.0
99954442,0,E,moving,RENT,10+ years,120000.0,13.85,680.0
99975756,0,A,credit_card,OWN,6 years,65000.0,5.82,710.0
100016250,0,E,debt_consolidation,OWN,4 years,29000.0,31.54,675.0
100024717,0,A,debt_consolidation,MORTGAGE,4 years,52000.0,15.9,775.0
100026576,0,D,home_improvement,RENT,3 years,85000.0,8.73,670.0
100045184,0,C,home_improvement,MORTGAGE,10+ years,102000.0,19.3,800.0
100061294,0,E,credit_card,MORTGAGE,10+ years,56000.0,28.27,685.0
100084901,0,B,debt_consolidation,MORTGAGE,10+ years,49900.0,21.07,700.0
100104804,0,A,debt_consolidation,RENT,,107000.0,11.98,790.0
100105776,0,B,debt_consolidation,RENT,10+ years,55000.0,20.73,680.0
100153208,0,B,small_business,MORTGAGE,10+ years,100000.0,6.78,705.0
100162867,0,E,debt_consolidation,RENT,2 years,48500.0,23.66,665.0
100246281,0,B,debt_consolidation,MORTGAGE,10+ years,104000.0,29.02,670.0
100407232,0,B,debt_consolidation,MORTGAGE,10+ years,60000.0,21.78,680.0
100449698,0,E,debt_consolidation,MORTGAGE,10+ years,98000.0,20.01,685.0
100455646,0,G,debt_consolidation,MORTGAGE,10+ years,92000.0,17.38,665.0
100458219,0,F,major_purchase,MORTGAGE,10+ years,127000.0,24.09,670.0
100459586,0,B,debt_consolidation,RENT,2 years,67000.0,16.26,705.0
100473290,0,D,other,RENT,1 year,22000.0,8.56,690.0
101282315,0,F,debt_consolidation,MORTGAGE,9 years,80000.0,34.65,665.0
102046353,0,B,credit_card,OWN,10+ years,24000.0,22.3,740.0
102076323,0,A,debt_consolidation,RENT,10+ years,125000.0,10.6,805.0
102095162,0,E,car,RENT,2 years,35000.0,9.88,665.0
102165737,0,B,credit_card,RENT,< 1 year,90000.0,11.07,665.0
102319488,0,E,other,RENT,4 years,58000.0,27.17,670.0
102374152,0,D,debt_consolidation,RENT,3 years,42837.0,23.14,700.0
102375714,0,B,debt_consolidation,MORTGAGE,10+ years,204000.0,12.15,740.0
102465340,1,C,credit_card,RENT,4 years,55000.0,25.77,725.0
102485618,0,G,medical,RENT,,41000.0,18.94,710.0
102487184,1,D,debt_consolidation,RENT,2 years,60000.0,16.87,695.0
102660115,1,E,other,RENT,5 years,78360.0,0.69,745.0
102661072,0,B,credit_card,RENT,2 years,50000.0,13.03,720.0
102947245,0,B,home_improvement,RENT,10+ years,40000.0,3.93,805.0
103197286,1,F,debt_consolidation,MORTGAGE,7 years,48000.0,14.98,685.0
103213018,0,C,debt_consolidation,OWN,3 years,40000.0,26.55,690.0
103327182,0,E,debt_consolidation,MORTGAGE,7 years,38500.0,45.92,685.0
103468387,0,G,house,MORTGAGE,2 years,52000.0,49.91,660.0
103470552,0,E,medical,RENT,1 year,56000.0,19.07,730.0
103473732,1,E,debt_consolidation,RENT,2 years,54600.0,15.32,700.0
103518243,0,C,debt_consolidation,RENT,10+ years,65000.0,13.48,665.0
103537840,0,G,debt_consolidation,MORTGAGE,10+ years,100000.0,32.09,700.0
103547653,0,G,debt_consolidation,MORTGAGE,1 year,115000.0,30.9,675.0
103637718,0,C,debt_consolidation,RENT,< 1 year,40000.0,30.48,695.0
103668170,1,B,credit_card,OWN,10+ years,30000.0,23.96,695.0
103752502,0,G,debt_consolidation,RENT,3 years,70000.0,24.58,680.0
103912019,0,C,debt_consolidation,MORTGAGE,10+ years,35000.0,28.29,675.0
103921732,0,C,other,RENT,9 years,75000.0,23.73,760.0
104028127,0,D,credit_card,RENT,1 year,60000.0,12.66,710.0
104093284,0,D,debt_consolidation,MORTGAGE,3 years,82000.0,21.89,710.0
104202410,0,C,moving,RENT,10+ years,89000.0,15.97,675.0
104222441,0,B,credit_card,RENT,10+ years,260000.0,9.46,700.0
104223727,0,D,debt_consolidation,MORTGAGE,10+ years,135000.0,17.24,660.0
104281330,0,D,credit_card,RENT,10+ years,94000.0,13.9,660.0
104283216,0,G,debt_consolidation,MORTGAGE,7 years,88000.0,11.25,665.0
104302315,0,G,debt_consolidation,RENT,7 years,91600.0,16.12,750.0
104309395,0,C,credit_card,MORTGAGE,10+ years,105000.0,6.64,660.0
104310792,0,A,credit_card,OWN,< 1 year,33280.0,10.21,745.0
104318827,0,A,debt_consolidation,MORTGAGE,10+ years,350000.0,16.79,690.0
104339798,0,E,debt_consolidation,MORTGAGE,5 years,50000.0,5.5,720.0
104601796,0,D,debt_consolidation,MORTGAGE,10+ years,87000.0,22.4,665.0
104684304,0,C,debt_consolidation,MORTGAGE,10+ years,128500.0,19.84,700.0
104900052,0,F,debt_consolidation,OWN,2 years,42000.0,34.87,710.0
104956191,0,C,debt_consolidation,OWN,10+ years,96500.0,11.38,700.0
105111339,0,F,credit_card,RENT,3 years,50000.0,33.27,700.0
105151427,0,B,debt_consolidation,RENT,2 years,42000.0,24.97,715.0
105153981,0,G,other,RENT,4 years,38000.0,16.41,685.0
105158911,0,E,debt_consolidation,MORTGAGE,8 years,41300.0,25.95,665.0
105447316,0,G,debt_consolidation,MORTGAGE,4 years,109000.0,18.21,665.0
105527674,0,A,credit_card,MORTGAGE,< 1 year,70000.0,11.43,735.0
105722164,0,D,credit_card,RENT,4 years,46000.0,28.91,660.0
105782812,0,B,other,RENT,2 years,105000.0,7.3,670.0
105884149,0,B,debt_consolidation,MORTGAGE,3 years,100000.0,14.33,770.0
105903697,0,B,debt_consolidation,MORTGAGE,5 years,140000.0,15.52,680.0
105940389,0,F,debt_consolidation,MORTGAGE,9 years,38000.0,50.95,700.0
106195229,0,A,debt_consolidation,MORTGAGE,7 years,120000.0,10.56,720.0
106205777,0,F,debt_consolidation,OWN,10+ years,66500.0,19.2,685.0
106211896,0,G,debt_consolidation,RENT,< 1 year,47000.0,36.59,665.0
106237494,0,E,debt_consolidation,MORTGAGE,5 years,85000.0,32.33,695.0
106296438,0,D,debt_consolidation,RENT,1 year,55000.0,11.67,695.0
106337776,0,D,debt_consolidation,RENT,10+ years,58752.0,33.86,685.0
106408094,0,D,credit_card,RENT,8 years,42000.0,23.43,675.0
106492640,0,E,house,RENT,1 year,32640.0,13.21,700.0
106492750,0,B,medical,MORTGAGE,< 1 year,85000.0,21.08,705.0
106501885,0,G,debt_consolidation,RENT,1 year,76600.0,10.78,705.0
106732092,0,D,debt_consolidation,RENT,9 years,12000.0,15.7,690.0
106806249,0,G,debt_consolidation,RENT,6 years,85000.0,34.22,670.0
106956444,0,C,home_improvement,MORTGAGE,6 years,87320.0,20.81,675.0
106996205,0,D,debt_consolidation,RENT,2 years,50000.0,20.14,690.0
107028729,0,A,debt_consolidation,MORTGAGE,10+ years,68000.0,9.53,745.0
107064832,0,C,major_purchase,RENT,5 years,130000.0,6.25,670.0
107068527,0,E,credit_card,RENT,3 years,105000.0,29.1,690.0
107071506,0,D,debt_consolidation,MORTGAGE,1 year,50000.0,12.99,700.0
107072712,0,G,car,MORTGAGE,10+ years,49000.0,8.03,680.0
107079006,0,G,major_purchase,MORTGAGE,10+ years,100000.0,31.03,690.0
107105371,0,C,debt_consolidation,MORTGAGE,10+ years,90000.0,24.03,695.0
107136686,0,G,house,MORTGAGE,2 years,113000.0,27.37,665.0
107177165,0,A,credit_card,MORTGAGE,2 years,88000.0,15.85,765.0
107226378,0,E,home_improvement,MORTGAGE,10+ years,70000.0,14.18,675.0
107256964,0,C,debt_consolidation,RENT,10+ years,63000.0,18.67,675.0
107360959,0,C,other,RENT,9 years,45000.0,13.87,665.0
107370458,0,E,credit_card,MORTGAGE,1 year,34560.0,27.57,720.0
107520043,0,G,debt_consolidation,MORTGAGE,6 years,100000.0,30.96,685.0
107520676,0,G,debt_consolidation,RENT,< 1 year,82000.0,31.11,710.0
107635532,0,F,debt_consolidation,OWN,8 years,125000.0,26.23,675.0
107639350,0,F,other,RENT,10+ years,78000.0,23.58,670.0
107650525,1,G,other,MORTGAGE,2 years,88000.0,8.32,695.0
107659998,0,A,debt_consolidation,RENT,< 1 year,35000.0,13.2,755.0
107743167,0,G,debt_consolidation,RENT,8 years,52000.0,30.93,690.0
107970488,0,G,debt_consolidation,MORTGAGE,10+ years,92087.0,29.23,715.0
108108919,0,A,credit_card,RENT,2 years,98000.0,10.66,690.0
108173473,0,C,debt_consolidation,MORTGAGE,4 years,50000.0,27.99,705.0
108183580,0,D,debt_consolidation,MORTGAGE,10+ years,82500.0,27.61,660.0
108501570,0,C,credit_card,MORTGAGE,10+ years,57000.0,24.82,675.0
108518453,0,C,debt_consolidation,OWN,6 years,40000.0,23.1,690.0
108609644,1,E,debt_consolidation,OWN,2 years,114500.0,28.19,660.0
108774918,0,D,debt_consolidation,RENT,1 year,40000.0,26.85,690.0
108915927,0,B,debt_consolidation,MORTGAGE,6 years,100000.0,13.52,695.0
108970980,0,A,debt_consolidation,OWN,,44000.0,13.94,710.0
109005841,0,B,debt_consolidation,RENT,8 years,60000.0,19.68,750.0
109037642,1,C,debt_consolidation,MORTGAGE,9 years,75000.0,18.88,710.0
109141556,0,E,debt_consolidation,MORTGAGE,10+ years,288000.0,24.64,675.0
109232366,0,G,other,RENT,3 years,60000.0,34.23,680.0
109235606,0,G,credit_card,OWN,3 years,31200.0,32.31,660.0
109282698,0,E,debt_consolidation,MORTGAGE,2 years,46500.0,10.3,720.0
109320087,0,C,home_improvement,MORTGAGE,3 years,130000.0,14.18,745.0
109326390,0,C,credit_card,RENT,3 years,48000.0,7.3,675.0
109340989,0,G,small_business,MORTGAGE,10+ years,95000.0,16.07,695.0
109341773,0,A,debt_consolidation,MORTGAGE,10+ years,70000.0,9.62,805.0
109352919,0,F,debt_consolidation,OWN,3 years,50000.0,28.92,670.0
109353909,0,F,debt_consolidation,MORTGAGE,2 years,90000.0,31.61,685.0
109371061,0,G,small_business,RENT,1 year,180000.0,4.73,685.0
109564595,0,B,credit_card,MORTGAGE,10+ years,135000.0,21.54,700.0
109607763,0,D,credit_card,MORTGAGE,7 years,70000.0,31.46,695.0
109678746,0,G,debt_consolidation,RENT,8 years,57000.0,34.65,675.0
109680779,0,A,credit_card,OWN,10+ years,64000.0,18.77,740.0
109685794,1,G,debt_consolidation,RENT,10+ years,135000.0,16.6,695.0
109720137,0,E,debt_consolidation,OWN,1 year,52500.0,22.42,690.0
109732554,0,D,credit_card,OWN,1 year,78000.0,22.57,690.0
109788892,0,E,debt_consolidation,RENT,7 years,42000.0,21.31,665.0
109832727,0,A,debt_consolidation,RENT,2 years,74000.0,25.84,710.0
109848989,0,C,debt_consolidation,RENT,10+ years,30000.0,22.04,685.0
109871467,0,E,car,OWN,10+ years,43000.0,33.69,685.0
109952994,1,G,debt_consolidation,OWN,< 1 year,46000.0,20.35,700.0
109956071,0,C,vacation,MORTGAGE,10+ years,65000.0,13.7,695.0
109957386,0,E,debt_consolidation,OWN,,59000.0,11.31,685.0
109981888,0,G,small_business,MORTGAGE,2 years,50000.0,31.54,715.0
110001305,1,E,vacation,OWN,10+ years,65000.0,2.95,720.0
110003228,0,C,debt_consolidation,RENT,4 years,58000.0,26.51,695.0
110025524,0,A,home_improvement,OWN,3 years,29000.0,8.44,765.0
110038313,0,F,credit_card,RENT,10+ years,90000.0,17.91,675.0
110050911,0,G,debt_consolidation,RENT,1 year,50000.0,28.47,675.0
110052001,0,C,debt_consolidation,MORTGAGE,3 years,160000.0,23.53,665.0
110062380,0,G,debt_consolidation,RENT,< 1 year,140000.0,21.8,665.0
110077175,0,A,debt_consolidation,RENT,3 years,72600.0,21.74,740.0
110087383,0,B,debt_consolidation,RENT,1 year,61000.0,11.65,675.0
110087908,0,G,other,RENT,5 years,100000.0,1.93,695.0
110111995,0,A,debt_consolidation,RENT,,105000.0,28.43,680.0
110181464,0,C,credit_card,RENT,5 years,55000.0,11.0,695.0
